"","Percent.MT","S.Score","cnv_total","gains","losses","nCount_RNA","nFeature_RNA","G2M.Score","cell","Group","HALLMARK_APOPTOSIS1","HALLMARK_COAGULATION2","HALLMARK_COMPLEMENT3","HALLMARK_IL2_STAT5_SIGNALING4","HALLMARK_INFLAMMATORY_RESPONSE5","HALLMARK_INTERFERON_ALPHA_RESPONSE6","HALLMARK_INTERFERON_GAMMA_RESPONSE7","HALLMARK_TNFA_SIGNALING_VIA_NFKB8"
"1",5.35128603486967,-0.0561958624478641,2839,1520,1319,5793,3223,0.209977137629782,"untreated_01_22_73.S22A.1","untreated",0.0508545869793585,0.0321635836015161,0.0743916927067129,0.0325063330769752,0.0306710913497016,-0.11498674598628,-0.0505413662794638,-0.0421735160773735
"2",0.0627943485086342,0.367291727577708,1379,894,485,3185,2248,0.0179119895974151,"untreated_01_48_11.S22A.1","untreated",0.0326476667589515,0.0205650103732743,-0.024472686025245,0.109288030935252,0.0339287491271234,-0.145652230803917,-0.0876895865186286,0.0337103529288878
"3",15.3470836105567,-0.109112438851592,1357,725,632,4509,2556,-0.0410305099508947,"untreated_01_55_18.S22A.1","untreated",0.0812830859936249,0.053346191292529,0.0503969805831256,0.119519356260781,0.0690142333957615,-0.0825163412234495,-0.0170866595258169,0.0689340844265721
"4",4.26470588235294,-0.0447070077880566,2466,1518,948,4080,2558,0.544936906033335,"untreated_01_73_45.S22A.1","untreated",0.0631702282169498,0.0729958722464327,0.0661072594794112,0.0844299749771552,0.0221781705874685,-0.159965822123504,-0.0561196794999789,-0.0185142766356659
"5",6.77366060892141,0.577661704904318,1734,1053,681,4237,2589,-0.207922729229899,"untreated_01_89_38.S22A.1","untreated",0.132951663125048,0.0949776884348157,0.00232422631536458,0.0996625154526758,0.027806575587579,-0.0412801375941164,-0.0407172165328765,0.0915422437211207
"6",5.93274111675127,-0.309894107546344,2321,1254,1067,6304,3325,-0.260587994128761,"untreated_02_06_04.S22A.1","untreated",0.121843925799809,0.0777328931796697,0.0803885726872493,0.158789827192603,0.0554000011133267,-0.0672097486752299,-0.0583535025241016,0.0966309494133978
"7",6.54480378371469,-0.19545916823384,3126,1333,1793,7823,3999,0.307357389875056,"untreated_02_07_89.S22A.1","untreated",0.100414091231231,0.0337428439886926,0.0466592058148316,0.0912472154167884,0.0374862570983318,-0.0513748379847367,-0.00949062253287838,-1.05949819899642e-05
"8",10.5858759490044,0.229421783919703,2766,1318,1448,6981,3646,0.0171361650846619,"untreated_02_14_67.S22A.1","untreated",-0.00545679089429874,0.00162454040865323,0.0249714134363899,0.0868533981473505,0.0346811635927478,-0.14639791548319,-0.0847437430778951,0.0184556555882138
"9",10.2757068504712,-0.0592545840348616,3789,1855,1934,14218,5195,0.528008277093944,"untreated_02_15_67.S22A.1","untreated",0.134923956528105,0.0394960002451682,0.0342249972505421,0.0871757265324828,0.0216014095644798,-0.13340537780811,-0.0641059105232817,0.0687166031444146
"10",10.806697108067,-0.238830136676432,894,546,348,3285,2099,0.204528319917381,"untreated_02_16_67.S22A.1","untreated",0.11281963818188,0.0645219861561734,0.073345384806861,0.0486139623544513,0.0386705310625726,-0.126328708491965,-0.0912361628864744,0.0381715428420294
"11",9.40506843745765,0.472927123088095,2874,1349,1525,7379,3663,-0.0465890877176531,"untreated_02_17_79.S22A.1","untreated",0.11795558246148,0.0544169646012805,0.0451565354732767,0.077201929432656,0.050909759319638,-0.0851882692646808,-0.00536370159366292,0.00255825901478771
"12",9.87821380243572,-0.160243425204518,2083,1131,952,5912,3156,0.232021502040513,"untreated_02_32_85.S22A.1","untreated",0.0600221012051799,0.0486007839946206,0.0728445834633369,0.0704842465237173,0.0386235776465362,-0.0557750550518868,-0.0424964883061031,0.0326330622062353
"13",16.2342767295597,0.0157984724653046,558,301,257,2544,1635,-0.101132590923936,"untreated_03_03_43.S22A.1","untreated",0.125603650747426,0.0532424589464461,-0.0113258374221742,0.0794865672625959,0.0569458485709093,-0.0678814803515873,-0.00152704389801214,0.0484235622833573
"14",9.97776542523624,0.0960530845080733,3511,1589,1922,10794,4529,0.348003568917521,"untreated_03_65_74.S22A.1","untreated",0.0525639215781429,-0.011483618529808,0.0087919537106744,0.0694177020429383,0.0301495471987233,-0.0986859106948839,-0.0669368265540748,0.00142459574100534
"15",11.6567232675539,-0.0803385052064162,1740,963,777,4358,2612,-0.300235067342689,"untreated_03_82_80.S22A.1","untreated",0.116912833587917,0.0405276999193143,0.0483128114125639,0.105599010905162,0.0431974472784792,-0.0678310574474975,-0.0115836760072906,0.0880344108026086
"16",10.448859455482,0.265359940134322,3371,1585,1786,9513,4379,0.0596506931887317,"untreated_04_33_34.S22A.1","untreated",0.0440827084234021,0.00210774840749717,0.0274148104707047,0.0593823182683842,-0.00992045389021992,-0.129197631585848,-0.0833669411340366,-0.0476773182439468
"17",8.01039430572817,0.125163422892141,2958,1236,1722,8851,4162,-0.0511940889536684,"untreated_04_40_46.S22A.1","untreated",0.0375022485113211,0.0115330115613616,0.013415899341032,0.0813870019463995,0.00132591044824859,-0.152166490275828,-0.0748344327929503,0.00670748822950995
"18",10.8482595471443,0.0249249916835153,778,554,224,2959,1950,0.870260738202217,"untreated_04_45_09.S22A.1","untreated",0.106629007449942,0.0412494185507561,0.0590173470636554,0.0718947000134328,0.0301303275952105,-0.0306651230649893,-0.0308317035553129,0.109289514872026
"19",12.8844030909951,0.36242861722621,2458,1198,1260,6341,3290,0.277061497348037,"untreated_04_48_39.S22A.1","untreated",0.0282934821351181,0.0367654767299898,0.0376201832144726,0.0859531552265442,0.0273035769434134,-0.109416497832883,-0.0021143614724673,0.0221899566903147
"20",12.8906909951005,0.146008029154016,2979,1738,1241,5919,3021,0.358055397980464,"untreated_04_64_14.S22A.1","untreated",0.0816637464475015,0.0103074219232546,0.0330788855169189,0.038465424934071,0.026093160345103,-0.133170121406519,-0.0567204194259532,0.0427439757074052
"21",8.29400542223115,0.00726689615262849,3346,1568,1778,9959,4271,0.777325750351218,"untreated_05_15_73.S22A.1","untreated",0.0671995289357776,0.0217893458606081,0.0345056630028182,0.0802442256888867,0.0385676488471746,-0.144086620493152,-0.0672540982654305,0.00434659455890651
