"","Percent.MT","S.Score","cnv_total","gains","losses","nCount_RNA","nFeature_RNA","G2M.Score","cell","Group","HALLMARK_APOPTOSIS1","HALLMARK_COAGULATION2","HALLMARK_COMPLEMENT3","HALLMARK_IL2_STAT5_SIGNALING4","HALLMARK_INFLAMMATORY_RESPONSE5","HALLMARK_INTERFERON_ALPHA_RESPONSE6","HALLMARK_INTERFERON_GAMMA_RESPONSE7","HALLMARK_TNFA_SIGNALING_VIA_NFKB8"
"1",7.58526603001364,-0.229896527548553,1374,679,695,3665,2321,-0.245640308457666,"untreated_01_13_57.S22A.1","untreated",0.0205447586487746,0.0381669062959483,0.0107714835491519,0.0755335283785382,-0.0241521801088864,-0.0546287262115276,-0.0408975446303735,-0.0183489785536434
"2",5.35128603486967,-0.0561958624478641,2270,1388,882,5793,3223,0.209977137629782,"untreated_01_22_73.S22A.1","untreated",0.0443546657635603,0.0380969062906243,0.0728757036305419,0.0192483150654315,0.0315241031038309,-0.114423613945688,-0.043622704594872,-0.0401369684299737
"3",7.68319178352755,0.324358027244114,2033,1131,902,5063,2870,-0.0852084489051368,"untreated_01_31_17.S22A.1","untreated",0.102986531259565,0.0898492471716985,0.0772097442789973,0.117273526479541,0.0211766920578141,-0.0623067960250239,0.0303876398738408,0.0141730801482778
"4",6.02240896358543,0.0598983975001793,3855,1955,1900,8568,3899,0.838906169300992,"untreated_01_31_84.S22A.1","untreated",0.129351210824949,0.0296082009112711,0.0238223354936585,0.0345543965895633,0.00989101839092876,-0.155445658506411,-0.0602893282909522,-0.0160731540396816
"5",5.9733828536057,-0.222177659091793,1401,799,602,3231,2066,0.0879838555952656,"untreated_01_36_19.S22A.1","untreated",0.0476000425041546,0.0425931885098236,0.00904780488534221,0.097633728931101,0.0919835116415796,-0.0761579524393878,-0.0114235696015654,0.0483689082654368
"6",0.0627943485086342,0.367291727577708,1488,1017,471,3185,2248,0.0179119895974151,"untreated_01_48_11.S22A.1","untreated",0.0265670059274183,0.0296503939324771,-0.0233088797761948,0.0958721725625038,0.0315212681672117,-0.151952524616115,-0.079540133688869,0.0291380768414794
"7",3.60576923076923,0.107512804223083,1044,610,434,2496,1768,0.535065913087755,"untreated_01_51_26.S22A.1","untreated",0.158501588109825,-0.00182972531961823,0.0504404034031878,0.0241154332214078,-0.0111504957960456,-0.0680955768696252,0.00289753926981681,0.0335246164225888
"8",15.3470836105567,-0.109112438851592,1356,753,603,4509,2556,-0.0410305099508947,"untreated_01_55_18.S22A.1","untreated",0.0706952689579678,0.0574814376492163,0.0515085036913703,0.111972666092205,0.0687268522508758,-0.0787559936657961,-0.00993860299031732,0.0685499384666167
"9",4.12597169623281,0.197625923038866,2237,1108,1129,5017,2932,0.496681163847606,"untreated_01_57_95.S22A.1","untreated",0.115576116489389,0.0200377809972794,0.0314755147994894,0.00317741701754826,0.0238513234006807,-0.116420859425832,-0.0752373066566379,0.0439334336697495
"10",7.431592039801,0.064798306477278,1300,812,488,3216,2020,0.938436147177351,"untreated_01_67_40.S22A.1","untreated",0.0872046648649973,0.0632841622541845,0.102276232954073,0.110652880822209,-0.00445666602934916,-0.115773407535028,-0.0405672818282856,0.0392627310538955
"11",3.21452000874699,0.269405788300789,1779,885,894,4573,2830,-0.21808077964544,"untreated_01_69_60.S22A.1","untreated",0.0716669523206505,0.0536963745645606,0.0397265901310465,0.113608952230686,-0.0268958888066183,-0.0687318041006876,-0.0261374212952992,-0.0116563656779572
"12",4.90240581025874,0.0156689042673373,3026,1831,1195,8812,4142,0.75454577203338,"untreated_01_71_70.S22A.1","untreated",0.0518015758264189,0.138456665705816,0.0835362215918559,0.0787010509892127,0.0581137911773109,0.10657938641681,0.0952009800018576,0.0470076431381042
"13",4.26470588235294,-0.0447070077880566,2488,1478,1010,4080,2558,0.544936906033335,"untreated_01_73_45.S22A.1","untreated",0.0547954544971554,0.0790385008860621,0.0691074644869921,0.0729687205748353,0.0241640687051601,-0.160899978638288,-0.0477541095931012,-0.0161925372334554
"14",4.21780852488284,0.409489989832416,1922,1241,681,4481,2814,-0.134305609384954,"untreated_01_78_23.S22A.1","untreated",0.0833482318627466,-0.0171053168621726,0.0394185763170401,0.0470079363653941,0.0367158677640414,-0.123451089889581,-0.0318414914867617,-0.0338185948794099
"15",5.05354752342704,0.17248644470295,1115,648,467,2988,1959,-0.0772107453619995,"untreated_01_82_73.S22A.1","untreated",0.070433062090713,0.050302619277144,0.0788433777230866,0.0490122124848496,0.0280170851038567,-0.0408363374789072,-0.0191240505513041,-0.0117459911931181
"16",4.84709798210942,0.0398630695563582,2829,1414,1415,4807,2714,-0.28409921498354,"untreated_01_84_56.S22A.1","untreated",0.0275597680371313,0.104350099931226,0.0776519679726078,0.120843288059212,0.0280532631612987,-0.11766408872689,-0.0733402595390106,0.0403707837780039
"17",6.77366060892141,0.577661704904318,1631,1042,589,4237,2589,-0.207922729229899,"untreated_01_89_38.S22A.1","untreated",0.129090743858143,0.0965233485873562,0.00456770649160737,0.0925458095357734,0.0253623670505103,-0.0348824313108443,-0.0300565603057273,0.0993365267380871
"18",5.93274111675127,-0.309894107546344,2160,1178,982,6304,3325,-0.260587994128761,"untreated_02_06_04.S22A.1","untreated",0.114550176639088,0.0830091237544181,0.0794148587203021,0.157130605946012,0.0568177454389213,-0.0604241785543891,-0.0507472657340233,0.0940348279392237
"19",7.55578755056766,0.0796499739645434,2961,1554,1407,7663,3860,0.165644323458058,"untreated_02_07_01.S22A.1","untreated",0.0847896556278828,0.0546689539112668,0.0356287752150667,0.077500506499918,0.00657777878421706,-0.14128407855271,-0.0915117793203218,0.0099533022823563
