"","Percent.MT","S.Score","cnv_total","gains","losses","nCount_RNA","nFeature_RNA","G2M.Score","cell","Group","HALLMARK_APOPTOSIS1","HALLMARK_COAGULATION2","HALLMARK_COMPLEMENT3","HALLMARK_IL2_STAT5_SIGNALING4","HALLMARK_INFLAMMATORY_RESPONSE5","HALLMARK_INTERFERON_ALPHA_RESPONSE6","HALLMARK_INTERFERON_GAMMA_RESPONSE7","HALLMARK_TNFA_SIGNALING_VIA_NFKB8"
"1",5.35128603486967,-0.0561958624478641,2351,1456,895,5793,3223,0.209977137629782,"untreated_01_22_73.S22A.1","untreated",0.0433981630715959,0.0274506563915179,0.0663902987601727,0.0227759777621067,0.0281457160136164,-0.114034522205054,-0.0499805015797435,-0.0411429809696283
"2",6.02240896358543,0.0598983975001793,4080,1983,2097,8568,3899,0.838906169300992,"untreated_01_31_84.S22A.1","untreated",0.128161549601803,0.0222826520331729,0.0234959963294971,0.0340557980560443,0.00917576108144996,-0.159609600060326,-0.0630372006913399,-0.0129898287164771
"3",5.9733828536057,-0.222177659091793,1557,884,673,3231,2066,0.0879838555952656,"untreated_01_36_19.S22A.1","untreated",0.0491979007609271,0.0349071394504831,0.00507439079018118,0.0999511226028685,0.0918413085537215,-0.0787625133309897,-0.00956752274184242,0.0464133868810403
"4",0.0627943485086342,0.367291727577708,1514,981,533,3185,2248,0.0179119895974151,"untreated_01_48_11.S22A.1","untreated",0.0239704725547836,0.0230701333591796,-0.0244908316079943,0.0987233672043243,0.0284702632581255,-0.146722060143021,-0.084423036143808,0.0311995658263035
"5",15.3470836105567,-0.109112438851592,1416,835,581,4509,2556,-0.0410305099508947,"untreated_01_55_18.S22A.1","untreated",0.0754557327010136,0.0515069045807073,0.0514655285586827,0.115347637676445,0.0690790034203777,-0.0791543128373916,-0.0118977577762752,0.0669385023825412
"6",4.12597169623281,0.197625923038866,2055,1014,1041,5017,2932,0.496681163847606,"untreated_01_57_95.S22A.1","untreated",0.116362717317938,0.0146186877993378,0.0309488862834658,0.00526489901639399,0.0222372143691751,-0.113178177101449,-0.0744049034784567,0.0446075448496859
"7",4.26470588235294,-0.0447070077880566,2426,1430,996,4080,2558,0.544936906033335,"untreated_01_73_45.S22A.1","untreated",0.054368612959412,0.0713563444732688,0.0691573140163076,0.0765034613174063,0.0208107961418789,-0.160824278950729,-0.0487768110040286,-0.012374747084713
"8",4.21780852488284,0.409489989832416,2008,1230,778,4481,2814,-0.134305609384954,"untreated_01_78_23.S22A.1","untreated",0.0838165164733971,-0.0202560335317019,0.0397641678037069,0.0485997192195939,0.0365901783841327,-0.13382689680302,-0.0345152783763492,-0.0336420866183089
"9",4.84709798210942,0.0398630695563582,2965,1399,1566,4807,2714,-0.28409921498354,"untreated_01_84_56.S22A.1","untreated",0.0344247257936071,0.095337605087624,0.0739330133277138,0.120512687143807,0.0271008950586973,-0.119604416497803,-0.0761284192087618,0.0437596574058369
"10",6.77366060892141,0.577661704904318,1495,1063,432,4237,2589,-0.207922729229899,"untreated_01_89_38.S22A.1","untreated",0.131318530199982,0.0934040488011128,0.00175649270476064,0.0937255046970216,0.0242442469441457,-0.0382904907385414,-0.0333690161271302,0.0942091622189007
"11",5.93274111675127,-0.309894107546344,2473,1429,1044,6304,3325,-0.260587994128761,"untreated_02_06_04.S22A.1","untreated",0.121851817356685,0.0806970001664037,0.0765932485852597,0.157782811616278,0.0501798124420377,-0.0628687802772414,-0.050686172984528,0.0970010546097465
"12",6.54480378371469,-0.19545916823384,2644,1316,1328,7823,3999,0.307357389875056,"untreated_02_07_89.S22A.1","untreated",0.0939183096484724,0.0312516306554145,0.0437767231981466,0.0872240232652214,0.0350435284009958,-0.0550259763299811,-0.00140020169451413,0.000608439240047831
"13",10.5858759490044,0.229421783919703,2723,1340,1383,6981,3646,0.0171361650846619,"untreated_02_14_67.S22A.1","untreated",-0.00988759673939299,0.0046496270182223,0.0230093327012792,0.0805739754996238,0.0283640631171983,-0.156306099338626,-0.0781206849883408,0.0227770643422982
"14",10.2757068504712,-0.0592545840348616,3787,1979,1808,14218,5195,0.528008277093944,"untreated_02_15_67.S22A.1","untreated",0.129781445695516,0.0430165581023131,0.033526926814311,0.0771486617695175,0.0161881029766543,-0.135905461267689,-0.0600576157014753,0.0686186957372924
"15",10.806697108067,-0.238830136676432,952,509,443,3285,2099,0.204528319917381,"untreated_02_16_67.S22A.1","untreated",0.111474015012706,0.0605100310637614,0.0726191755047617,0.0448171459959894,0.0348096875033688,-0.123692999302546,-0.087333617623607,0.0402377558276401
"16",9.40506843745765,0.472927123088095,3641,1717,1924,7379,3663,-0.0465890877176531,"untreated_02_17_79.S22A.1","untreated",0.110327228459682,0.0557582435496241,0.0434229136246885,0.0694682792318949,0.0459622911516168,-0.0831360868670981,-0.00582729312940122,0.00239873381324265
"17",9.87821380243572,-0.160243425204518,2215,922,1293,5912,3156,0.232021502040513,"untreated_02_32_85.S22A.1","untreated",0.0459861974448914,0.0474484314975379,0.0711356280777117,0.0603137887060939,0.0383265913565666,-0.0518560601988174,-0.0401793085780451,0.0387223303748829
"18",11.1387163561077,0.0169088386085254,890,643,247,2415,1616,-0.289932470870583,"untreated_03_03_39.S22A.1","untreated",0.0919583035063327,0.106928545024825,0.0549460407182646,0.07193209400654,0.0469791696398966,-0.0490417256576885,-0.049436507081535,0.0344482019228845
