"","Percent.MT","S.Score","cnv_total","nCount_RNA","nFeature_RNA","G2M.Score","cell","Group","HALLMARK_ADIPOGENESIS1","HALLMARK_ALLOGRAFT_REJECTION2","HALLMARK_ANDROGEN_RESPONSE3","HALLMARK_ANGIOGENESIS4","HALLMARK_APICAL_JUNCTION5","HALLMARK_APICAL_SURFACE6","HALLMARK_APOPTOSIS7","HALLMARK_BILE_ACID_METABOLISM8","HALLMARK_CHOLESTEROL_HOMEOSTASIS9","HALLMARK_COAGULATION10","HALLMARK_COMPLEMENT11","HALLMARK_DNA_REPAIR12","HALLMARK_E2F_TARGETS13","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION14","HALLMARK_ESTROGEN_RESPONSE_EARLY15","HALLMARK_ESTROGEN_RESPONSE_LATE16","HALLMARK_FATTY_ACID_METABOLISM17","HALLMARK_G2M_CHECKPOINT18","HALLMARK_GLYCOLYSIS19","HALLMARK_HEDGEHOG_SIGNALING20","HALLMARK_HEME_METABOLISM21","HALLMARK_HYPOXIA22","HALLMARK_IL2_STAT5_SIGNALING23","HALLMARK_IL6_JAK_STAT3_SIGNALING24","HALLMARK_INFLAMMATORY_RESPONSE25","HALLMARK_INTERFERON_ALPHA_RESPONSE26","HALLMARK_INTERFERON_GAMMA_RESPONSE27","HALLMARK_KRAS_SIGNALING_DN28","HALLMARK_KRAS_SIGNALING_UP29","HALLMARK_MITOTIC_SPINDLE30","HALLMARK_MTORC1_SIGNALING31","HALLMARK_MYC_TARGETS_V132","HALLMARK_MYC_TARGETS_V233","HALLMARK_MYOGENESIS34","HALLMARK_NOTCH_SIGNALING35","HALLMARK_OXIDATIVE_PHOSPHORYLATION36","HALLMARK_P53_PATHWAY37","HALLMARK_PANCREAS_BETA_CELLS38","HALLMARK_PEROXISOME39","HALLMARK_PI3K_AKT_MTOR_SIGNALING40","HALLMARK_PROTEIN_SECRETION41","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY42","HALLMARK_SPERMATOGENESIS43","HALLMARK_TGF_BETA_SIGNALING44","HALLMARK_TNFA_SIGNALING_VIA_NFKB45","HALLMARK_UNFOLDED_PROTEIN_RESPONSE46","HALLMARK_UV_RESPONSE_DN47","HALLMARK_UV_RESPONSE_UP48","HALLMARK_WNT_BETA_CATENIN_SIGNALING49","HALLMARK_XENOBIOTIC_METABOLISM50"
"1",5.35128603486967,-0.0561958624478641,2267,5793,3223,0.209977137629782,"untreated_01_22_73.S22A.1","untreated",-0.0255589441178945,0.0978402066772464,0.0971300167061199,0.0836194443154831,0.183004105323188,0.00608579124933678,0.0724197535747595,-0.0969161278007443,0.138134959383335,0.047112232789123,0.075431278338804,-0.0632226852649443,0.26733582938647,0.0850137842035861,0.0138262054153349,-0.0256377680507874,-0.00322528025569113,0.308670451602474,0.0663520870695979,0.0767160906123948,0.0797049290855557,0.0670461065931761,0.0305142621583452,0.0260099591251274,0.0371776973510164,-0.0924357875669587,-0.0439712995265638,-0.00454979035435135,-0.00215763331359417,0.332058016495258,0.183351906783455,0.28707896902461,0.102018070331354,0.0316460729021708,0.0846103812171843,-0.0963986407390447,-0.0150112053568416,0.0478152954626311,0.047074708068734,0.0947001516131097,0.0764129255902378,0.0262157136910778,0.0088648915497522,0.248281442516369,-0.0365508250602631,0.175911211016384,0.247364985480822,0.01134631999714,-0.042586962738181,-0.0146776586683794
"2",0.0627943485086342,0.367291727577708,1142,3185,2248,0.0179119895974151,"untreated_01_48_11.S22A.1","untreated",0.0224386564818586,0.0291844241516558,0.0298626920546776,0.201168909202441,0.0336282280940598,0.188945862381371,0.0545593465186603,0.0723704543328035,-0.0157434439214506,0.0313071877738596,-0.0197216925984652,-0.0840278387550974,0.263804614913867,0.052755892747234,0.0443846305323405,0.0282285752451523,0.00045612203235848,0.271461947861585,0.0395464936262066,0.0447818314201468,0.0816332606463531,0.0566899062194138,0.107227299652757,-0.0179707533241618,0.0354542493431821,-0.135094942246485,-0.0782580824563805,0.00848548219116387,0.0729421877095046,0.274093458429996,0.0350849030244396,0.0249160282256118,-0.0339783068195253,0.0422937164025071,0.131041857592545,-0.0969668214434935,-0.0107077738250332,-0.0228910117069961,0.063974623961606,0.149381518032349,0.218413186397438,-0.153650402826054,0.0313130859149246,0.290398121881546,0.0375382087219693,0.00382566170809301,0.193880555490049,-0.0252570581888222,-0.0505596776987582,-0.0242416456663316
"3",15.3470836105567,-0.109112438851592,1374,4509,2556,-0.0410305099508947,"untreated_01_55_18.S22A.1","untreated",0.0115644328693963,0.0725334450511001,0.131807345958372,0.064962028876377,0.186093889168627,0.144765359836336,0.0968762084113655,0.00740055590970551,0.0332068640247227,0.0651658142074639,0.0582457379890587,-0.08034528007181,0.0668490646606039,0.140385850034027,0.0599244064592434,0.0125919747452537,0.041583429410412,0.147788212051052,0.0662886489117896,0.193388549396046,0.0358115382087198,0.0779591618881392,0.119830825317124,0.0590765450096471,0.0718925076575811,-0.0691342744367331,-0.00924496917083742,-0.00248890910116242,0.0464408706621751,0.333544801338271,0.0552486718219319,0.108911099238456,-0.0119601848243321,0.0724451932010219,0.194025957387023,-0.0692135056270361,0.00996095484161186,-0.0348097216679315,-0.0247142171353472,0.0638797840720437,0.11363190784887,0.0723724155246962,-0.0621306010576024,0.384200638666251,0.069468681515539,0.06573692668463,0.350634530133262,0.0278273800592923,0.0810010050734015,-0.00480576271211039
"4",4.26470588235294,-0.0447070077880566,2365,4080,2558,0.544936906033335,"untreated_01_73_45.S22A.1","untreated",0.0230007826379356,0.0274115849510856,0.116771762768942,0.0387352844355272,0.177753625299382,0.0651359269767258,0.0797028472283536,-0.00570546419846821,0.117540369799892,0.0871544887047129,0.0724379896959502,-0.125608947033042,0.166423822499,0.140518087526864,0.107400229326858,0.0359939372544534,0.0733888355096964,0.32201537118877,0.120279508594242,0.138734163992716,0.0918657811440353,0.0810686462137942,0.0811872021699537,0.0497342046288741,0.0285930013080797,-0.150039036758548,-0.0419260517140449,0.00799138059523827,-0.011457760457316,0.431400364430619,0.182077258916579,0.338506122659999,0.108827642597676,0.00805934985157941,0.27004984778921,0.0286275574623365,0.00986482717704029,0.0204310460139075,0.0557644645711446,0.117628475276992,0.226369160820417,-0.0647978919770512,0.0198933632306198,0.36855760476595,-0.00547418775122546,0.133907374652793,0.273858177345592,0.018851090949364,-0.0325527454787831,0.0189046575285519
"5",6.77366060892141,0.577661704904318,1677,4237,2589,-0.207922729229899,"untreated_01_89_38.S22A.1","untreated",0.0239165049686908,0.0415311193338106,0.01334820266036,0.18651746678983,0.0945180219722891,0.0623595281209468,0.15365044356929,0.0207346066995537,-0.00882204108477969,0.106080542302051,0.00265616939840019,-0.0407761618037422,0.186917134641149,0.0940372660446503,0.0875041459301239,0.0519748726482862,0.0853042244367082,0.19340952532671,0.108507757558049,0.143958954435999,0.0181224514955663,0.153658802003557,0.101121935757357,0.0176019201147883,0.0277657110480284,-0.0228028957298085,-0.0277970194894238,0.0026206358656416,0.0624906701365859,0.242555520842773,0.12496786248703,0.21152656343526,0.0214280474853383,0.0506913985049253,0.268634974558764,0.0457678519861517,0.00299454113978601,-0.00041728199314188,0.02962548334563,0.150569471881075,0.213804667237064,-0.0381792085221274,-0.00281653493198852,0.376247373232225,0.0995079710455625,0.0755698503751541,0.182362991637873,-0.00337020974815719,-0.0425380336094286,0.0203472399215142
"6",5.93274111675127,-0.309894107546344,2327,6304,3325,-0.260587994128761,"untreated_02_06_04.S22A.1","untreated",0.0582174637683223,0.0399211913901018,0.137176686694204,0.24464176718301,0.122447498771052,0.0772817157393582,0.143193626555995,0.0389814065651136,0.271067823212594,0.0930964554262578,0.0797388982951279,-0.110356399882177,-0.0766387102794753,0.158635685492206,0.13154692787791,0.0382854058359328,0.06005957697466,0.0377109678636272,0.110055733031637,0.199192327177835,0.0730826042268893,0.131881502038799,0.163449194546205,0.067190119773245,0.0593069824983274,-0.0456688805295701,-0.0465975142430578,0.0011535942395399,0.0393091948885391,0.240192684921573,0.191223809678672,0.0649065584485072,-0.108165824174668,0.0832514115800862,0.293504948568432,-0.0438767950657339,0.0322249003240251,-0.0299948113472632,-0.0260255401430294,0.149611491420421,0.23994942073516,0.218909262899997,-0.00740724039826041,0.413460556054119,0.0994418625372669,0.111323335779542,0.396171748018102,0.0394166670345982,0.0636165640037634,0.0720915679316671
"7",6.54480378371469,-0.19545916823384,2753,7823,3999,0.307357389875056,"untreated_02_07_89.S22A.1","untreated",0.0327548584524904,0.0784691273384364,0.150309418277884,0.0758136962573652,0.168147836063031,0.0982218302752512,0.118981522447171,-0.0341912265877602,0.0690030787208073,0.0452431430607629,0.0502808288146477,-0.034493267990739,0.151307687767877,0.126542218395814,0.0768313148778906,0.0702133186402091,0.0383141327744662,0.202687901563416,0.0981922555106947,0.238973829338385,0.0969909670616117,0.130359613213855,0.0927143660575091,0.0514091403783557,0.0416546751086141,-0.038828248729057,0.00180042255241736,0.0160950080346221,0.036254245544347,0.315703296158753,0.103135027728285,0.280768312912068,-0.0110597084383494,0.0577570658687472,0.202373964732048,-0.00601500104998182,0.0271311867205682,0.0114141462061594,-0.0321143162878499,0.104582570462562,0.196487911087564,0.0512726680108284,-0.00803556456561355,0.295634970355616,0.00458307060075258,0.254014833400094,0.256017763706199,0.0665320748587261,0.0231701662844959,0.0506475483886603
"8",10.5858759490044,0.229421783919703,2476,6981,3646,0.0171361650846619,"untreated_02_14_67.S22A.1","untreated",-0.00615121938176891,0.0143905350327121,0.139873235321418,0.107589065509268,0.159933356343467,0.0104572677870555,0.017264919297178,0.0737866825551014,0.0730410404996344,0.0160390794458966,0.029210418696049,0.0280309223053023,0.165071657647096,0.109836528543673,0.121531803719831,0.057016167836854,-0.0109217303799929,0.207186255843872,0.0658241208461767,0.180812576211711,0.0897399531097284,0.122439561982777,0.0904353528781053,-0.0148351301848995,0.0374057884590681,-0.132930110163894,-0.0728135823471144,0.0271018864840603,0.0345558447678481,0.33653796556519,0.124064149682504,0.205113716546036,0.0368687096131698,0.0442776278100899,0.2448450723235,-0.0477481088245402,0.0182803302073857,-0.0247805293790519,0.00936491964840644,0.112863562477516,0.0197632198476171,-0.0681915420120624,0.0146997116305388,0.331776084065779,0.0235627146929734,0.178716470389435,0.270783275969385,-0.0366615250531173,0.0458176109706811,0.0281413972851456
"9",10.2757068504712,-0.0592545840348616,3497,14218,5195,0.528008277093944,"untreated_02_15_67.S22A.1","untreated",0.00978693695355631,0.0300017680657888,0.112394601394318,0.211139315782281,0.190079702224269,0.0742319741023141,0.159199133644929,-0.0212871441504734,-0.0293316591471421,0.0548971894635328,0.0391820002339901,-0.0409247080469107,0.26392901609076,0.140568079099471,0.0883086094375977,0.00559181331759875,-0.00544584169213486,0.348814083722368,0.0258323964628079,0.2407336127382,0.0520853134122134,0.171273742061999,0.084979078752867,0.0711753299973418,0.0231716488512809,-0.113791364791277,-0.0490208319226794,-0.00510556489183665,0.0824153250603607,0.500876903822572,0.0760288052039799,0.0769037955349397,-0.0534355695972725,0.0459063851051716,0.276567558805348,-0.0569440458957286,-0.00290910830343927,-0.0248508967622253,0.0398751476366463,0.138920943809131,0.173289292537116,-0.0373037263271433,-0.00756386811689569,0.270659464928246,0.0734808680092552,0.101896834443744,0.331376637389386,-0.015637642261292,0.0754807825200212,0.0219878779797165
"10",10.806697108067,-0.238830136676432,984,3285,2099,0.204528319917381,"untreated_02_16_67.S22A.1","untreated",-0.0405580215851603,0.00296933653489628,0.122682629816961,0.139455601649924,0.221097813039782,0.153280931787611,0.131535505901506,-0.0609284337308215,0.0887877536358518,0.0716863545881599,0.0826697777397217,-0.0480384384873155,0.102737432667252,0.0854524156283723,0.0417450145597633,0.000323860789345681,-0.00484623458944411,0.227744243236147,0.11294901123828,0.334426579008723,0.0208714720567558,0.141587037087766,0.0509260231772352,0.0477128947245709,0.0429066229512171,-0.115725430637099,-0.082427072952851,-0.0186994423503816,-0.0077896758628713,0.300664425766375,0.0828718648587735,0.194976310741585,-0.0344457614583838,0.0882438483519437,0.228277705323362,-0.0216870602794776,0.0329242436974523,-0.0165634556754703,0.00604789046427306,0.22620433148965,0.10120904238675,-0.0262463967573698,0.0255703102508964,0.383336215552602,0.0436234155098754,0.153692262210559,0.184199236852924,-0.0359168439015567,0.102785609146405,0.0471347692481534
